example_id,n,rank,K,families,bic,is_true_structure,is_equiv_structure
1,1500,5,2,skew_normal + student_t,5576.192909171713,False,False
1,1500,6,2,gaussian + gaussian,5581.935828283097,False,False
1,1500,7,2,skew_normal + gaussian,5589.249001995849,False,False
1,1500,8,2,gaussian + skew_normal,5589.249195670041,False,False
1,1500,9,2,skew_normal + skew_normal,5596.562369229179,False,False
1,1500,10,3,student_t + student_t + gaussian,5599.023693532143,False,False
2,500,1,2,lognormal + gamma,1189.4931937960714,True,True
2,500,2,2,gamma + lognormal,1189.4931937960714,True,True
2,500,3,2,lognormal + lognormal,1191.5603544186536,False,False
2,500,4,2,inverse_gaussian + lognormal,1199.5978637994747,False,False
2,500,5,2,gamma + gamma,1209.4675875881753,False,False
2,500,6,2,inverse_gaussian + gamma,1213.9966155394707,False,False
2,500,7,3,gamma + gamma + inverse_gaussian,1214.7052178303445,False,False
2,500,8,3,inverse_gaussian + gamma + gamma,1214.7052179869154,False,False
2,500,9,3,gamma + inverse_gaussian + gamma,1214.7052183427722,False,False
2,500,10,3,inverse_gaussian + lognormal + gamma,1217.1132859857403,False,False
2,1000,1,2,lognormal + lognormal,2286.6368036066924,False,False
2,1000,2,2,lognormal + gamma,2289.1505954781087,True,True
2,1000,3,2,inverse_gaussian + lognormal,2300.372487708559,False,False
2,1000,4,2,lognormal + inverse_gaussian,2300.3730752081146,False,False
2,1000,5,3,gamma + lognormal + lognormal,2327.3633107546457,False,False
2,1000,6,3,gamma + lognormal + gamma,2327.80798656793,False,False
2,1000,7,3,gamma + gamma + lognormal,2327.8079869414964,False,False
2,1000,8,3,lognormal + gamma + gamma,2329.3978921970215,False,False
2,1000,9,3,inverse_gaussian + lognormal + lognormal,2329.482701014932,False,False
2,1000,10,3,lognormal + inverse_gaussian + lognormal,2329.482701014932,False,False
2,1500,1,2,gamma + lognormal,3281.858779027391,True,True
2,1500,2,2,lognormal + lognormal,3286.549459058186,False,False
2,1500,3,3,lognormal + lognormal + gamma,3326.876395014463,False,False
2,1500,4,3,gamma + lognormal + lognormal,3327.2295314496755,False,False
2,1500,5,3,inverse_gaussian + gamma + lognormal,3328.716845863763,False,False
2,1500,6,3,lognormal + inverse_gaussian + gamma,3328.716846968388,False,False
2,1500,7,3,gamma + gamma + inverse_gaussian,3329.917995074345,False,False
2,1500,8,3,lognormal + lognormal + lognormal,3330.6515256216885,False,False
2,1500,9,3,gamma + gamma + lognormal,3331.554461500748,False,False
2,1500,10,3,gamma + lognormal + gamma,3331.5705500761387,False,False
3,500,1,2,nb2 + nb2,2755.8510136003724,False,True
3,500,2,2,poisson + zip,2772.890251633941,False,False
3,500,3,2,zip + poisson,2772.92634584809,False,False
3,500,4,2,nb2 + zip,2779.6876645340453,False,False
3,500,5,3,zip + poisson + zip,2780.073536034134,False,False
3,500,6,3,poisson + zip + nb2,2781.5879325992464,False,False
3,500,7,3,poisson + nb2 + zip,2782.018839274937,False,False
3,500,8,2,zip + nb2,2782.3938061100316,False,False
3,500,9,2,zip + zip,2785.2266802452323,False,False
3,500,10,3,nb2 + poisson + zip,2786.5543309032237,False,False
3,1000,1,2,nb2 + nb2,5547.047894985492,False,True
3,1000,2,2,zip + poisson,5555.918412485578,False,False
3,1000,3,2,poisson + zip,5555.959315326118,False,False
3,1000,4,2,nb2 + zip,5562.533165174348,False,False
3,1000,5,2,zip + nb2,5562.570823962868,False,False
3,1000,6,2,zip + zip,5562.992994325358,False,False
3,1000,7,3,nb2 + poisson + poisson,5576.506307622871,False,False
3,1000,8,3,poisson + poisson + nb2,5576.75347292229,False,False
3,1000,9,3,poisson + nb2 + poisson,5577.176704089548,False,False
3,1000,10,3,nb2 + poisson + nb2,5578.236767540377,False,False
3,1500,1,2,nb2 + nb2,8266.063238573277,False,True
3,1500,2,2,poisson + zip,8279.473229607767,False,False
3,1500,3,2,zip + poisson,8279.807242912888,False,False
3,1500,4,2,zip + nb2,8286.607483414884,False,False
3,1500,5,2,nb2 + zip,8286.679852254465,False,False
3,1500,6,2,zip + zip,8286.854455435896,False,False
3,1500,7,3,nb2 + poisson + nb2,8301.776124117396,False,False
3,1500,8,3,nb2 + nb2 + poisson,8301.870614018871,False,False
3,1500,9,3,poisson + nb2 + poisson,8302.035999836506,False,False
3,1500,10,3,poisson + nb2 + nb2,8302.559036165003,False,False
4,500,1,2,zip + poisson,2439.405094217451,True,True
4,500,2,2,poisson + zip,2439.4494925761583,True,True
4,500,3,2,zip + nb2,2444.5654814005675,False,False
4,500,4,2,zip + zip,2445.6233296788714,False,True
4,500,5,2,nb2 + zip,2445.7093622466664,False,False
4,500,6,2,nb2 + nb2,2459.9296512527226,False,False
4,500,7,3,nb2 + poisson + poisson,2466.213899592619,False,False
4,500,8,3,poisson + nb2 + poisson,2468.126078489841,False,False
4,500,9,3,poisson + nb2 + zip,2469.547626498405,False,False
4,500,10,3,nb2 + poisson + zip,2473.2856854721003,False,False
4,1000,1,2,poisson + zip,4942.231566382598,True,True
4,1000,2,2,zip + poisson,4942.270894646077,True,True
4,1000,3,2,zip + nb2,4947.148579226798,False,False
4,1000,4,2,nb2 + zip,4949.0715844858305,False,False
4,1000,5,2,zip + zip,4949.1543289648935,False,True
4,1000,6,3,poisson + poisson + poisson,4973.160164454349,False,False
4,1000,7,3,nb2 + poisson + poisson,4975.520012563126,False,False
4,1000,8,3,poisson + poisson + nb2,4976.011176146086,False,False
4,1000,9,3,nb2 + nb2 + poisson,4981.131618783764,False,False
4,1000,10,3,poisson + poisson + zip,4981.570619118502,False,False
4,1500,1,2,poisson + zip,7323.953083974812,True,True
4,1500,2,2,zip + poisson,7324.090007545471,True,True
4,1500,3,2,nb2 + zip,7328.2404078345335,False,False
4,1500,4,2,zip + nb2,7328.377504223552,False,False
4,1500,5,2,zip + zip,7331.51585261069,False,True
4,1500,6,3,poisson + poisson + nb2,7358.410633492457,False,False
4,1500,7,3,nb2 + poisson + poisson,7359.901979510587,False,False
4,1500,8,3,poisson + poisson + poisson,7360.240385719143,False,False
4,1500,9,3,poisson + nb2 + nb2,7363.134659101294,False,False
4,1500,10,3,poisson + nb2 + poisson,7363.24285396456,False,False
1,500,1,2,gaussian + gaussian,1919.0062691390988,False,False
1,500,2,2,student_t + gaussian,1922.5146390060715,True,True
1,500,3,2,gaussian + student_t,1924.479112788012,True,True
1,500,4,2,skew_normal + gaussian,1925.2208486026411,False,False
1,500,5,2,gaussian + skew_normal,1925.2208755426004,False,False
1,500,6,2,student_t + skew_normal,1928.7293174881825,False,False
1,500,7,2,student_t + student_t,1928.7639415767321,False,True
1,500,8,2,skew_normal + student_t,1930.6936995423036,False,False
1,500,9,2,skew_normal + skew_normal,1931.4354549501131,False,False
1,500,10,3,gaussian + gaussian + gaussian,1957.049917261972,False,False
1,1000,1,2,gaussian + gaussian,3785.4028159786453,False,False
1,1000,2,2,student_t + gaussian,3788.271148690827,True,True
1,1000,3,2,skew_normal + gaussian,3792.3102906350737,False,False
1,1000,4,2,gaussian + skew_normal,3792.3106979239824,False,False
1,1000,5,2,gaussian + student_t,3793.39538728217,True,True
1,1000,6,2,student_t + skew_normal,3795.179117362297,False,False
1,1000,7,2,student_t + student_t,3795.2183168388815,False,True
1,1000,8,2,skew_normal + skew_normal,3799.218172835114,False,False
1,1000,9,2,skew_normal + student_t,3800.4656165135398,False,False
1,1000,10,3,gaussian + gaussian + gaussian,3828.4313361007253,False,False
1,1500,1,2,student_t + gaussian,5658.548100335444,True,True
1,1500,2,2,student_t + skew_normal,5665.861237836658,False,False
1,1500,3,2,student_t + student_t,5665.882355304788,False,True
1,1500,4,2,gaussian + student_t,5693.507043609469,True,True
1,1500,5,2,skew_normal + student_t,5700.820252058546,False,False
1,1500,6,3,student_t + gaussian + gaussian,5709.273186424209,False,False
1,1500,7,3,student_t + gaussian + student_t,5716.439094797846,False,False
1,1500,8,3,student_t + student_t + gaussian,5716.500676342455,False,False
1,1500,9,3,student_t + gaussian + skew_normal,5716.586191631912,False,False
1,1500,10,3,student_t + skew_normal + gaussian,5716.587296314537,False,False
2,500,1,2,inverse_gaussian + lognormal,1220.3040314379768,False,False
2,500,2,2,lognormal + gamma,1225.1527607660819,True,True
2,500,3,2,gamma + lognormal,1225.1527607660819,True,True
2,500,4,2,lognormal + lognormal,1225.1533727186231,False,False
2,500,5,2,inverse_gaussian + inverse_gaussian,1229.1643091398382,False,False
2,500,6,2,inverse_gaussian + gamma,1233.270185776224,False,False
2,500,7,2,gamma + inverse_gaussian,1233.270185776224,False,False
2,500,8,2,lognormal + inverse_gaussian,1234.0619630549397,False,False
2,500,9,3,lognormal + inverse_gaussian + inverse_gaussian,1256.071410210779,False,False
2,500,10,3,inverse_gaussian + lognormal + inverse_gaussian,1256.071410998252,False,False
2,1000,1,2,inverse_gaussian + lognormal,2249.990415941922,False,False
2,1000,2,2,lognormal + inverse_gaussian,2249.990415941922,False,False
2,1000,3,2,gamma + lognormal,2252.7018775274455,True,True
2,1000,4,2,lognormal + lognormal,2254.5393568151017,False,False
2,1000,5,3,inverse_gaussian + lognormal + inverse_gaussian,2284.277754154724,False,False
2,1000,6,3,lognormal + inverse_gaussian + inverse_gaussian,2284.277754391729,False,False
2,1000,7,3,inverse_gaussian + lognormal + gamma,2287.3651222584162,False,False
2,1000,8,3,lognormal + gamma + inverse_gaussian,2287.3651222734334,False,False
2,1000,9,3,inverse_gaussian + gamma + inverse_gaussian,2288.27648818175,False,False
2,1000,10,3,gamma + lognormal + inverse_gaussian,2288.493671065694,False,False
2,1500,1,2,lognormal + gamma,3796.1805406892868,True,True
2,1500,2,2,gamma + lognormal,3796.1805406892868,True,True
2,1500,3,2,lognormal + lognormal,3799.4257004309043,False,False
2,1500,4,2,inverse_gaussian + lognormal,3804.824434162666,False,False
2,1500,5,2,lognormal + inverse_gaussian,3804.824434162666,False,False
2,1500,6,3,inverse_gaussian + lognormal + gamma,3845.1355043858835,False,False
2,1500,7,3,lognormal + gamma + lognormal,3845.399479325649,False,False
2,1500,8,3,lognormal + lognormal + inverse_gaussian,3847.9538850713448,False,False
2,1500,9,3,lognormal + lognormal + lognormal,3849.1536866556357,False,False
2,1500,10,3,lognormal + inverse_gaussian + lognormal,3852.8699050275986,False,False
3,500,1,2,nb2 + nb2,2817.044716344306,False,True
3,500,2,2,zip + nb2,2819.4874813663173,False,False
3,500,3,2,poisson + zip,2822.5017555649397,False,False
3,500,4,2,zip + poisson,2825.0477667262912,False,False
3,500,5,2,nb2 + zip,2828.818931660836,False,False
3,500,6,2,zip + zip,2831.210783255113,False,False
3,500,7,3,poisson + poisson + nb2,2833.8264774742606,False,False
3,500,8,3,poisson + nb2 + poisson,2834.8952562512463,False,False
3,500,9,3,nb2 + poisson + poisson,2837.3997043824797,False,False
3,500,10,3,poisson + poisson + zip,2838.9376169771717,False,False
3,1000,1,2,nb2 + nb2,5565.433389923789,False,True
3,1000,2,2,poisson + zip,5580.206137513846,False,False
3,1000,3,2,zip + poisson,5580.219964323743,False,False
3,1000,4,2,nb2 + zip,5586.413276660793,False,False
3,1000,5,2,zip + zip,5587.044987999491,False,False
3,1000,6,2,zip + nb2,5587.285412504344,False,False
3,1000,7,3,poisson + zip + poisson,5597.140690262237,False,False
3,1000,8,3,nb2 + nb2 + zip,5599.3296975624335,False,False
3,1000,9,3,nb2 + nb2 + poisson,5599.547472882126,False,False
3,1000,10,3,poisson + nb2 + nb2,5599.712596015468,False,False
3,1500,1,2,nb2 + nb2,8163.923854106168,False,True
3,1500,2,3,nb2 + zip + nb2,8202.74781571182,False,False
3,1500,3,3,nb2 + nb2 + zip,8203.5636116855,False,False
3,1500,4,3,poisson + zip + nb2,8203.655321883427,False,False
3,1500,5,3,poisson + nb2 + zip,8203.812744350585,False,False
3,1500,6,3,poisson + zip + zip,8204.30851447326,False,False
3,1500,7,3,poisson + nb2 + nb2,8204.372416733711,False,False
3,1500,8,3,nb2 + poisson + nb2,8204.422992946125,False,False
3,1500,9,3,nb2 + zip + poisson,8204.676130530883,False,False
3,1500,10,3,zip + nb2 + nb2,8205.434270285614,False,False
4,500,1,2,poisson + zip,2464.904885930383,True,True
4,500,2,2,zip + poisson,2467.494027773198,True,True
4,500,3,2,zip + zip,2471.403034535929,False,True
4,500,4,2,nb2 + zip,2471.703333509364,False,False
4,500,5,2,zip + nb2,2472.45105438084,False,False
4,500,6,2,nb2 + nb2,2492.0574590975266,False,False
4,500,7,3,poisson + poisson + poisson,2495.0576096544896,False,False
4,500,8,3,poisson + nb2 + poisson,2497.563611457556,False,False
4,500,9,3,zip + poisson + poisson,2498.189262362704,False,False
4,500,10,3,poisson + poisson + zip,2498.7505679255305,False,False
4,1000,1,2,poisson + zip,4997.730320232781,True,True
4,1000,2,2,zip + poisson,4997.895589900248,True,True
4,1000,3,2,zip + nb2,5004.24884605822,False,False
4,1000,4,2,nb2 + zip,5004.357093443395,False,False
4,1000,5,2,zip + zip,5004.935470794345,False,True
4,1000,6,3,poisson + nb2 + poisson,5031.16223965034,False,False
4,1000,7,3,poisson + poisson + poisson,5033.467385624476,False,False
4,1000,8,3,poisson + zip + poisson,5033.60546129649,False,False
4,1000,9,3,zip + poisson + poisson,5034.702861852475,False,False
4,1000,10,3,nb2 + poisson + poisson,5035.158049753723,False,False
4,1500,1,2,zip + poisson,7390.01712425483,True,True
4,1500,2,2,poisson + zip,7390.113451739479,True,True
4,1500,3,2,zip + zip,7397.089273194834,False,True
4,1500,4,2,zip + nb2,7397.148302066758,False,False
4,1500,5,2,nb2 + zip,7397.230081128668,False,False
4,1500,6,3,poisson + nb2 + poisson,7427.458167366521,False,False
4,1500,7,3,nb2 + poisson + poisson,7429.41788980137,False,False
4,1500,8,3,nb2 + nb2 + poisson,7429.756851260135,False,False
4,1500,9,3,nb2 + poisson + nb2,7429.931377144864,False,False
4,1500,10,3,zip + poisson + poisson,7431.2917859046,False,False
1,500,1,2,student_t + gaussian,1905.2982053023245,True,True
1,500,2,2,student_t + student_t,1911.5068318239264,False,True
1,500,3,2,student_t + skew_normal,1911.5126733365303,False,False
1,500,4,2,gaussian + student_t,1913.3844316160983,True,True
1,500,5,2,gaussian + gaussian,1913.4276120234156,False,False
1,500,6,2,skew_normal + student_t,1919.5991451032587,False,False
1,500,7,2,gaussian + skew_normal,1919.638065621539,False,False
1,500,8,2,skew_normal + gaussian,1919.6422041851063,False,False
1,500,9,2,skew_normal + skew_normal,1925.8526557442556,False,False
1,500,10,3,student_t + gaussian + student_t,1929.1089434720484,False,False
1,1000,1,2,student_t + gaussian,3781.6073585760687,True,True
1,1000,2,2,student_t + student_t,3787.520450923678,False,True
1,1000,3,2,student_t + skew_normal,3788.5146667828208,False,False
1,1000,4,2,gaussian + gaussian,3790.4524180082735,False,False
1,1000,5,2,gaussian + student_t,3794.6220349073496,True,True
1,1000,6,2,skew_normal + gaussian,3797.3601727871596,False,False
1,1000,7,2,gaussian + skew_normal,3797.360580923381,False,False
1,1000,8,2,skew_normal + student_t,3801.5297689143013,False,False
1,1000,9,2,skew_normal + skew_normal,3804.268335119352,False,False
1,1000,10,3,student_t + gaussian + gaussian,3830.128929175656,False,False
1,1500,1,2,student_t + gaussian,5633.284898775399,True,True
1,1500,2,2,student_t + student_t,5640.590761448758,False,True
1,1500,3,2,student_t + skew_normal,5640.598135523222,False,False
1,1500,4,2,gaussian + student_t,5661.323326266984,True,True
1,1500,5,2,skew_normal + student_t,5668.635838711196,False,False
1,1500,6,2,gaussian + gaussian,5670.520516965068,False,False
1,1500,7,2,skew_normal + gaussian,5677.830369424886,False,False
1,1500,8,2,gaussian + skew_normal,5677.833825467322,False,False
1,1500,9,3,student_t + gaussian + gaussian,5681.70406258941,False,False
1,1500,10,2,skew_normal + skew_normal,5685.1436787565235,False,False
2,500,1,2,lognormal + lognormal,1221.230631546019,False,False
2,500,2,2,lognormal + gamma,1222.4648832485502,True,True
2,500,3,2,gamma + lognormal,1222.4648832485502,True,True
2,500,4,2,lognormal + inverse_gaussian,1225.3783801692377,False,False
2,500,5,2,gamma + gamma,1228.9252236988466,False,False
2,500,6,3,lognormal + lognormal + lognormal,1251.7001230608412,False,False
2,500,7,3,lognormal + gamma + lognormal,1252.8632773067773,False,False
2,500,8,3,gamma + lognormal + lognormal,1252.966563152705,False,False
2,500,9,3,gamma + inverse_gaussian + lognormal,1253.5187691682538,False,False
2,500,10,3,lognormal + gamma + inverse_gaussian,1253.5187692621907,False,False
2,1000,1,2,lognormal + gamma,2076.2700877156453,True,True
2,1000,2,2,inverse_gaussian + lognormal,2077.688433649082,False,False
2,1000,3,2,lognormal + lognormal,2077.707138877301,False,False
2,1000,4,3,lognormal + lognormal + gamma,2111.3745740752834,False,False
2,1000,5,3,lognormal + gamma + lognormal,2111.374574257482,False,False
2,1000,6,3,inverse_gaussian + lognormal + gamma,2111.6482531124307,False,False
2,1000,7,3,gamma + inverse_gaussian + lognormal,2111.648253396492,False,False
2,1000,8,3,inverse_gaussian + lognormal + inverse_gaussian,2113.0511825837716,False,False
2,1000,9,3,lognormal + gamma + inverse_gaussian,2113.1265601568275,False,False
2,1000,10,3,lognormal + inverse_gaussian + inverse_gaussian,2114.071824873234,False,False
2,1500,1,2,lognormal + gamma,3519.9795694958298,True,True
2,1500,2,2,gamma + lognormal,3519.9839933090407,True,True
2,1500,3,2,lognormal + lognormal,3526.121253790169,False,False
2,1500,4,2,lognormal + inverse_gaussian,3537.9416430622036,False,False
2,1500,5,3,lognormal + gamma + inverse_gaussian,3561.620066093716,False,False
2,1500,6,3,inverse_gaussian + lognormal + gamma,3561.620068731849,False,False
2,1500,7,3,lognormal + lognormal + gamma,3563.076463696731,False,False
2,1500,8,3,gamma + gamma + inverse_gaussian,3565.2120657200444,False,False
2,1500,9,3,lognormal + inverse_gaussian + lognormal,3567.316672608915,False,False
2,1500,10,3,inverse_gaussian + lognormal + lognormal,3567.316672608915,False,False
3,500,1,2,nb2 + nb2,2764.290753669369,False,True
3,500,2,3,poisson + zip + poisson,2780.709342608469,False,False
3,500,3,3,zip + nb2 + poisson,2784.500336516744,False,False
3,500,4,3,poisson + nb2 + zip,2784.853438177487,False,False
3,500,5,3,poisson + zip + zip,2785.0730858395555,False,False
3,500,6,3,zip + zip + poisson,2785.88896162769,False,False
