scenario,example_id,seed,penalty,lambda,l1_ratio,bic,test_ll,time,tpr,fpr,fdr,fnr,mse,selected_size,active_size,tp,fp,fn,tn
B,4,9204,enet,100.0,0.5,5188.086763438729,-2.51540815399557,3.3658571243286133,1.0,0.2,0.375,0.0,0.010739369195734417,16,10,10,6,0,24
B,4,9204,enet,200.0,0.5,5279.821170632083,-2.5823613230162126,3.4330363273620605,0.9,0.06666666666666667,0.18181818181818182,0.1,0.02341701105665113,11,10,9,2,1,28
B,1,9301,none,0.0,,4046.598724844158,-1.9249617372654655,0.7388155460357666,1.0,1.0,0.75,0.0,0.0034251323789803163,40,10,10,30,0,0
B,1,9301,lasso,1.0,,4033.0469266999844,-1.9235577725251753,0.7198419570922852,1.0,0.9333333333333333,0.7368421052631579,0.0,0.002988565459246969,38,10,10,28,0,2
B,1,9301,lasso,2.0,,4019.87658288737,-1.922347759092653,0.7193124294281006,1.0,0.8666666666666667,0.7222222222222222,0.0,0.002631129847459137,36,10,10,26,0,4
B,1,9301,lasso,5.0,,4017.0081065095787,-1.91983680289912,0.890822172164917,1.0,0.8333333333333334,0.7142857142857143,0.0,0.0019833471233844904,35,10,10,25,0,5
B,1,9301,lasso,10.0,,3966.9738704517385,-1.922179119823732,0.6995301246643066,1.0,0.5333333333333333,0.6153846153846154,0.0,0.002317710822066054,26,10,10,16,0,14
B,1,9301,lasso,20.0,,3942.7432570336505,-1.9367367829827868,0.9060349464416504,1.0,0.26666666666666666,0.4444444444444444,0.0,0.006892183450344631,18,10,10,8,0,22
B,1,9301,lasso,50.0,,4125.859353509164,-2.0797717474447346,0.8601925373077393,0.6,0.0,0.0,0.4,0.10518443125730188,6,10,6,0,4,30
B,1,9301,lasso,100.0,,4345.747917461414,-2.20627264156999,0.28275370597839355,0.2,0.0,0.0,0.8,0.16457522631230792,2,10,2,0,8,30
B,1,9301,lasso,200.0,,4345.300792679241,-2.2057442929672133,0.9483120441436768,0.2,0.0,0.0,0.8,0.16395318731002775,2,10,2,0,8,30
B,1,9301,enet,1.0,0.5,4032.941829672818,-1.9244563997936097,0.7433249950408936,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0032010958147497175,38,10,10,28,0,2
B,1,9301,enet,2.0,0.5,4033.2725260818625,-1.9238623823351508,0.7404394149780273,1.0,0.9333333333333333,0.7368421052631579,0.0,0.002976822442998468,38,10,10,28,0,2
B,1,9301,enet,5.0,0.5,4021.467692934263,-1.9230097101388026,0.9714443683624268,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0025812731716148224,36,10,10,26,0,4
B,1,9301,enet,10.0,0.5,4014.7618189676937,-1.9250548404297292,0.7876651287078857,1.0,0.8,0.7058823529411765,0.0,0.0027304248324531823,34,10,10,24,0,6
B,1,9301,enet,20.0,0.5,3979.691758149697,-1.9337926872424938,0.9777374267578125,1.0,0.5333333333333333,0.6153846153846154,0.0,0.00517428036749473,26,10,10,16,0,14
B,1,9301,enet,50.0,0.5,4048.8784889745257,-2.012859241214975,0.8745505809783936,1.0,0.1,0.23076923076923078,0.0,0.053706652277301634,13,10,10,3,0,27
B,1,9301,enet,100.0,0.5,4251.238239707691,-2.1489090411230105,0.4011068344116211,0.6,0.0,0.0,0.4,0.13449038677581407,6,10,6,0,4,30
B,1,9301,enet,200.0,0.5,4345.381877127174,-2.2059089802483625,0.349531888961792,0.2,0.0,0.0,0.8,0.16409689711858133,2,10,2,0,8,30
B,2,9302,none,0.0,,2520.2747356344057,-1.095182515191198,1.5367121696472168,1.0,1.0,0.75,0.0,0.0011596163942647806,40,10,10,30,0,0
B,2,9302,lasso,1.0,,2520.345582531506,-1.0948625184080722,2.1319518089294434,1.0,1.0,0.75,0.0,0.0010606511924136199,40,10,10,30,0,0
B,2,9302,lasso,2.0,,2506.735310291684,-1.0945911445658711,1.8100206851959229,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0009728929794245538,38,10,10,28,0,2
B,2,9302,lasso,5.0,,2480.1066525863052,-1.0938291562655729,1.5699598789215088,1.0,0.8,0.7058823529411765,0.0,0.0007949837689231089,34,10,10,24,0,6
B,2,9302,lasso,10.0,,2469.233382675111,-1.0933066528921018,1.543602466583252,1.0,0.7333333333333334,0.6875,0.0,0.0006286143067718612,32,10,10,22,0,8
B,2,9302,lasso,20.0,,2450.9518899046266,-1.0954538803199894,1.5963752269744873,1.0,0.6,0.6428571428571429,0.0,0.0007419082237544838,28,10,10,18,0,12
B,2,9302,lasso,50.0,,2428.337485584141,-1.1121647096599732,1.8945302963256836,0.9,0.3333333333333333,0.5263157894736842,0.1,0.003604336889421751,19,10,9,10,1,20
B,2,9302,lasso,100.0,,2431.20008179604,-1.1339763511721437,1.7739522457122803,0.7,0.13333333333333333,0.36363636363636365,0.3,0.008002934746267997,11,10,7,4,3,26
B,2,9302,lasso,200.0,,2428.94336797448,-1.1367295079873354,1.841775894165039,0.6,0.06666666666666667,0.25,0.4,0.00822477609393596,8,10,6,2,4,28
B,2,9302,enet,1.0,0.5,2520.2970683384565,-1.0949995616249908,1.5444817543029785,1.0,1.0,0.75,0.0,0.0011053228416439723,40,10,10,30,0,0
B,2,9302,enet,2.0,0.5,2520.3591311301475,-1.0948469874637403,2.044670820236206,1.0,1.0,0.75,0.0,0.0010550897582360455,40,10,10,30,0,0
B,2,9302,enet,5.0,0.5,2500.0334116102704,-1.0944880306298832,1.7386398315429688,1.0,0.9,0.7297297297297297,0.0,0.0009272498295902897,37,10,10,27,0,3
B,2,9302,enet,10.0,0.5,2480.3622589496863,-1.0938782405513061,1.544402837753296,1.0,0.8,0.7058823529411765,0.0,0.0007900026568678782,34,10,10,24,0,6
B,2,9302,enet,20.0,0.5,2470.1106445484006,-1.0936557298817624,1.5181598663330078,1.0,0.7333333333333334,0.6875,0.0,0.0006592448327883963,32,10,10,22,0,8
B,2,9302,enet,50.0,0.5,2432.401660371212,-1.0991368071508407,1.7330636978149414,1.0,0.4666666666666667,0.5833333333333334,0.0,0.001255047608732856,24,10,10,14,0,16
B,2,9302,enet,100.0,0.5,2435.34852420929,-1.1150813558284582,2.006228446960449,0.9,0.3333333333333333,0.5263157894736842,0.1,0.004127148523648837,19,10,9,10,1,20
B,2,9302,enet,200.0,0.5,2433.2148991160975,-1.1342893287776163,1.8616032600402832,0.7,0.13333333333333333,0.36363636363636365,0.3,0.008062386874741109,11,10,7,4,3,26
B,4,9304,none,0.0,,5107.019246553538,-2.4965803788641168,4.6757378578186035,1.0,1.0,0.75,0.0,0.003484096268703979,40,10,10,30,0,0
B,4,9304,lasso,1.0,,5094.091475051536,-2.4930863208881835,4.5390846729278564,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0026732758279619916,38,10,10,28,0,2
B,4,9304,lasso,2.0,,5088.425017215657,-2.4908110292425927,4.3028717041015625,1.0,0.9,0.7297297297297297,0.0,0.0021048585021945718,37,10,10,27,0,3
B,4,9304,lasso,5.0,,5070.769742523239,-2.4878445790723642,4.093934535980225,1.0,0.8,0.7058823529411765,0.0,0.0014130752536273437,34,10,10,24,0,6
B,4,9304,lasso,10.0,,5048.1130984035735,-2.4871191526616876,3.6924078464508057,1.0,0.6666666666666667,0.6666666666666666,0.0,0.0013508789096224978,30,10,10,20,0,10
B,4,9304,lasso,20.0,,5022.802621280974,-2.4911701166915483,3.649329900741577,1.0,0.5,0.6,0.0,0.002609081543692701,25,10,10,15,0,15
B,4,9304,lasso,50.0,,5010.403175508496,-2.5159123476568404,3.811049222946167,0.9,0.3,0.5,0.1,0.008442849148020683,18,10,9,9,1,21
B,4,9304,lasso,100.0,,5003.509124954401,-2.518937221681362,3.284391403198242,0.8,0.03333333333333333,0.1111111111111111,0.2,0.010971704151771596,9,10,8,1,2,29
B,4,9304,lasso,200.0,,5256.35530817736,-2.598336365428899,3.0411128997802734,0.8,0.0,0.0,0.2,0.02377365496870981,8,10,8,0,2,30
B,4,9304,enet,1.0,0.5,5107.258371328306,-2.495177955730009,4.9890618324279785,1.0,1.0,0.75,0.0,0.003142511765125748,40,10,10,30,0,0
B,4,9304,enet,2.0,0.5,5101.063946548144,-2.49299649312754,4.581253528594971,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0026427692270420875,38,10,10,28,0,2
B,4,9304,enet,5.0,0.5,5082.110388161345,-2.490279804828275,4.378172159194946,1.0,0.8666666666666667,0.7222222222222222,0.0,0.001941752197613306,36,10,10,26,0,4
B,4,9304,enet,10.0,0.5,5078.382710632953,-2.4883833937113087,3.848349094390869,1.0,0.8333333333333334,0.7142857142857143,0.0,0.0014912120463170116,35,10,10,25,0,5
B,4,9304,enet,20.0,0.5,5049.615036416569,-2.487662039459425,3.555985927581787,1.0,0.6666666666666667,0.6666666666666666,0.0,0.001606018242312029,30,10,10,20,0,10
B,4,9304,enet,50.0,0.5,5026.296255862265,-2.4958393070405114,3.8489303588867188,1.0,0.4666666666666667,0.5833333333333334,0.0,0.004122820516704066,24,10,10,14,0,16
B,4,9304,enet,100.0,0.5,5039.555435421218,-2.5140569908879407,3.914555549621582,1.0,0.3333333333333333,0.5,0.0,0.009032826540591041,20,10,10,10,0,20
B,4,9304,enet,200.0,0.5,5059.246418551181,-2.5292868151786823,3.2437827587127686,0.8,0.06666666666666667,0.2,0.2,0.013340847922332798,10,10,8,2,2,28
B,1,9401,none,0.0,,3962.0835863970065,-1.9499036346684322,0.6767430305480957,1.0,1.0,0.75,0.0,0.005931922027712939,40,10,10,30,0,0
B,1,9401,lasso,1.0,,3955.332522212968,-1.9479845114191279,0.6602234840393066,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0055879976474751914,39,10,10,29,0,1
B,1,9401,lasso,2.0,,3941.9679097984363,-1.9462001765371195,0.6640079021453857,1.0,0.9,0.7297297297297297,0.0,0.005278146612714434,37,10,10,27,0,3
B,1,9401,lasso,5.0,,3924.256399998531,-1.9417388516572711,0.6390390396118164,1.0,0.8,0.7058823529411765,0.0,0.004573870035027941,34,10,10,24,0,6
B,1,9401,lasso,10.0,,3898.3848068323227,-1.9377362384091283,0.6499724388122559,1.0,0.6333333333333333,0.6551724137931034,0.0,0.004195923079444611,29,10,10,19,0,11
B,1,9401,lasso,20.0,,3848.554105653572,-1.9409223656618224,0.6829133033752441,1.0,0.26666666666666666,0.4444444444444444,0.0,0.005610910973057829,18,10,10,8,0,22
B,1,9401,lasso,50.0,,4140.156405417184,-2.128778827886472,0.5758776664733887,0.5,0.03333333333333333,0.16666666666666666,0.5,0.12137476302979845,6,10,5,1,5,29
B,1,9401,lasso,100.0,,4250.745765557181,-2.193287806324804,0.4295492172241211,0.30000000000000004,0.0,0.0,0.7,0.15091308693000757,3,10,3,0,7,30
B,1,9401,lasso,200.0,,4282.974234949091,-2.2079182076109674,1.035696268081665,0.2,0.0,0.0,0.8,0.16126765722801514,2,10,2,0,8,30
B,1,9401,enet,1.0,0.5,3962.161880524264,-1.949070335705249,0.6493759155273438,1.0,1.0,0.75,0.0,0.0057671900322065275,40,10,10,30,0,0
B,1,9401,enet,2.0,0.5,3962.368811648267,-1.9483211199085169,0.6521224975585938,1.0,1.0,0.75,0.0,0.00562256622717808,40,10,10,30,0,0
B,1,9401,enet,5.0,0.5,3942.9899890532024,-1.946375295979362,0.6825177669525146,1.0,0.9,0.7297297297297297,0.0,0.005284835926465748,37,10,10,27,0,3
B,1,9401,enet,10.0,0.5,3933.735871611261,-1.9444924579375502,0.6560399532318115,1.0,0.8333333333333333,0.7142857142857143,0.0,0.005071644651563578,35,10,10,25,0,5
B,1,9401,enet,20.0,0.5,3902.1385742910543,-1.9456991298843742,0.6430473327636719,1.0,0.6,0.6428571428571429,0.0,0.006040199791547981,28,10,10,18,0,12
B,1,9401,enet,50.0,0.5,3966.8777197463487,-1.999924357916951,0.8672397136688232,1.0,0.23333333333333334,0.4117647058823529,0.0,0.03011251360429973,17,10,10,7,0,23
B,1,9401,enet,100.0,0.5,4170.263830227414,-2.15170231867719,0.6415250301361084,0.4,0.03333333333333333,0.2,0.6,0.13156416654586484,5,10,4,1,6,29
B,1,9401,enet,200.0,0.5,4273.757487450607,-2.202689266572859,0.5358896255493164,0.30000000000000004,0.0,0.0,0.7,0.1565023147099804,3,10,3,0,7,30
B,2,9402,none,0.0,,2495.5112034603085,-1.1177994707427188,1.1394975185394287,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0061772082835578985,39,10,10,29,0,1
B,2,9402,lasso,1.0,,2488.6557602602597,-1.1173485839244204,1.1669182777404785,1.0,0.9666666666666667,0.7435897435897436,0.0,0.006149627989271815,39,10,10,29,0,1
B,2,9402,lasso,2.0,,2488.797081007002,-1.1169555483853393,1.3164308071136475,1.0,0.9666666666666667,0.7435897435897436,0.0,0.006132440688778636,39,10,10,29,0,1
B,2,9402,lasso,5.0,,2475.8902463975082,-1.1160678159894994,1.2482967376708984,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0061030519871640805,36,10,10,26,0,4
B,2,9402,lasso,10.0,,2457.888277084054,-1.115672006893683,1.2500407695770264,1.0,0.8,0.7058823529411765,0.0,0.006218054824175231,34,10,10,24,0,6
B,2,9402,lasso,20.0,,2431.388620645831,-1.1164772138732177,1.337263584136963,1.0,0.6333333333333333,0.6551724137931034,0.0,0.006847199299565455,29,10,10,19,0,11
B,2,9402,lasso,50.0,,2406.0856975523793,-1.1296895849526418,1.3294360637664795,0.9,0.36666666666666664,0.55,0.1,0.010520642891640286,20,10,9,11,1,19
B,2,9402,lasso,100.0,,2396.601758896506,-1.1457166497799367,1.5137853622436523,0.6,0.16666666666666666,0.45454545454545453,0.4,0.01466635086157006,11,10,6,5,4,25
B,2,9402,lasso,200.0,,2376.5306391646627,-1.1522674268365887,1.326916217803955,0.6,0.0,0.0,0.4,0.014872938495023882,6,10,6,0,4,30
B,2,9402,enet,1.0,0.5,2488.6209967762434,-1.117565417219004,1.171692132949829,1.0,0.9666666666666667,0.7435897435897436,0.0,0.00616319343497346,39,10,10,29,0,1
B,2,9402,enet,2.0,0.5,2488.6651158327663,-1.1173504369405651,1.191169023513794,1.0,0.9666666666666667,0.7435897435897436,0.0,0.006153174861611569,39,10,10,29,0,1
B,2,9402,enet,5.0,0.5,2488.951585980367,-1.1167963156672445,1.2643835544586182,1.0,0.9666666666666667,0.7435897435897436,0.0,0.006137470301582364,39,10,10,29,0,1
B,2,9402,enet,10.0,0.5,2469.151554559621,-1.1161265796785915,1.2745654582977295,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0061456391328711096,36,10,10,26,0,4
B,2,9402,enet,20.0,0.5,2458.4843280727882,-1.1160257437353875,1.2910315990447998,1.0,0.8,0.7058823529411765,0.0,0.006306417297201624,34,10,10,24,0,6
B,2,9402,enet,50.0,0.5,2432.797224100707,-1.1192018703025073,1.4077467918395996,1.0,0.6000000000000001,0.6428571428571429,0.0,0.007649347500838628,28,10,10,18,0,12
B,2,9402,enet,100.0,0.5,2410.129195958486,-1.1313836700991862,1.3633627891540527,0.9,0.36666666666666664,0.55,0.1,0.010940351749432042,20,10,9,11,1,19
B,2,9402,enet,200.0,0.5,2398.2163980406863,-1.146164471727853,1.3730292320251465,0.6,0.16666666666666666,0.45454545454545453,0.4,0.014683579411073767,11,10,6,5,4,25
B,4,9404,none,0.0,,5155.928124114014,-2.5079269547440353,4.560248374938965,1.0,0.9666666666666667,0.7435897435897436,0.0,0.002017019557600656,39,10,10,29,0,1
B,4,9404,lasso,1.0,,5142.056327855492,-2.5068437783713056,4.561995983123779,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0019269603555673912,38,10,10,28,0,2
B,4,9404,lasso,2.0,,5128.329992700058,-2.5060131668432013,4.521807432174683,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0019077819506689818,36,10,10,26,0,4
B,4,9404,lasso,5.0,,5094.759128508377,-2.50408824011902,4.392017126083374,1.0,0.7,0.6774193548387096,0.0,0.0020330196238731286,31,10,10,21,0,9
B,4,9404,lasso,10.0,,5089.645215253153,-2.5021798092334695,4.351186275482178,1.0,0.6333333333333333,0.6551724137931034,0.0,0.0023695820231663246,29,10,10,19,0,11
B,4,9404,lasso,20.0,,5069.071453110525,-2.498827872396232,4.232975721359253,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0032152582916320444,26,10,10,16,0,14
B,4,9404,lasso,50.0,,5054.161665880383,-2.501643663744825,3.868861436843872,1.0,0.26666666666666666,0.4444444444444444,0.0,0.006715657778601538,18,10,10,8,0,22
B,4,9404,lasso,100.0,,5095.38678195026,-2.5410202804135387,3.4234585762023926,1.0,0.03333333333333333,0.09090909090909091,0.0,0.015331489198374364,11,10,10,1,0,29
B,4,9404,lasso,200.0,,5349.751770784601,-2.6993495860635246,2.781545400619507,0.7,0.0,0.0,0.3,0.03168868882784332,7,10,7,0,3,30
B,4,9404,enet,1.0,0.5,5142.076181028422,-2.507225543950033,4.569185733795166,1.0,0.9333333333333333,0.7368421052631579,0.0,0.001967425942206885,38,10,10,28,0,2
B,4,9404,enet,2.0,0.5,5142.082889765333,-2.50668757107864,4.547683000564575,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0019320087498443449,38,10,10,28,0,2
B,4,9404,enet,5.0,0.5,5128.535024272782,-2.5053485439698893,4.514539957046509,1.0,0.8333333333333333,0.7142857142857143,0.0,0.0019412719166931186,35,10,10,25,0,5
B,4,9404,enet,10.0,0.5,5102.045078309747,-2.503777452333735,4.387875556945801,1.0,0.7,0.6774193548387096,0.0,0.0021425946395845813,31,10,10,21,0,9
B,4,9404,enet,20.0,0.5,5084.004426943396,-2.5018888852871095,4.288404941558838,1.0,0.6333333333333333,0.6551724137931034,0.0,0.002652817438853448,29,10,10,19,0,11
B,4,9404,enet,50.0,0.5,5080.617016150306,-2.5000237409014714,4.099836111068726,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0047568426973026295,26,10,10,16,0,14
B,4,9404,enet,100.0,0.5,5072.000561000295,-2.5104983683595057,3.498112678527832,1.0,0.26666666666666666,0.4444444444444444,0.0,0.00893686389263915,18,10,10,8,0,22
B,4,9404,enet,200.0,0.5,5139.609813921242,-2.5643469771449663,3.413546323776245,1.0,0.03333333333333333,0.09090909090909091,0.0,0.01833229671763525,11,10,10,1,0,29
B,1,9501,none,0.0,,4018.908114092217,-1.9106409798221997,0.7667529582977295,1.0,1.0,0.75,0.0,0.004264753464609522,40,10,10,30,0,0
B,1,9501,lasso,1.0,,4018.921025237012,-1.9091239965298332,0.8054032325744629,1.0,1.0,0.75,0.0,0.0038606624649821964,40,10,10,30,0,0
B,1,9501,lasso,2.0,,4012.5706619117186,-1.9076303717673908,0.8534917831420898,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0035377048990148287,39,10,10,29,0,1
B,1,9501,lasso,5.0,,4009.451289565968,-1.904084106371276,0.803436279296875,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0028297978519715413,38,10,10,28,0,2
B,1,9501,lasso,10.0,,3937.8673132743124,-1.9009683025851978,0.921818733215332,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0026784267425078072,26,10,10,16,0,14
B,1,9501,lasso,20.0,,3905.792199340151,-1.912869398752214,0.7312121391296387,1.0,0.16666666666666666,0.3333333333333333,0.0,0.00855805848334651,15,10,10,5,0,25
B,1,9501,lasso,50.0,,4194.00752541819,-2.092484254190179,0.47627687454223633,0.4,0.0,0.0,0.6,0.13113861878591912,4,10,4,0,6,30
B,1,9501,lasso,100.0,,4324.299634864509,-2.1372105628068194,0.45960116386413574,0.30000000000000004,0.0,0.0,0.7,0.16143642758288296,3,10,3,0,7,30
B,1,9501,lasso,200.0,,4328.85515936052,-2.1424440991915983,0.5498878955841064,0.2,0.0,0.0,0.8,0.16387138787478753,2,10,2,0,8,30
B,1,9501,enet,1.0,0.5,4018.817085650391,-1.9098400883576685,0.7950165271759033,1.0,1.0,0.75,0.0,0.004044240192791106,40,10,10,30,0,0
B,1,9501,enet,2.0,0.5,4019.072385876687,-1.909014076968819,0.8311460018157959,1.0,1.0,0.75,0.0,0.003878455134011075,40,10,10,30,0,0
B,1,9501,enet,5.0,0.5,4013.7554615018307,-1.9068519796453152,0.847703218460083,1.0,0.9666666666666667,0.7435897435897436,0.0,0.003498409723086919,39,10,10,29,0,1
B,1,9501,enet,10.0,0.5,4012.5110733111205,-1.9046038632780762,0.8353080749511719,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0032699192716641933,38,10,10,28,0,2
B,1,9501,enet,20.0,0.5,3962.6518372391056,-1.9046633262428159,1.0085315704345703,1.0,0.6,0.6428571428571429,0.0,0.004509006774198313,28,10,10,18,0,12
B,1,9501,enet,50.0,0.5,3991.0807203089594,-1.9649728301580112,1.1640491485595703,1.0,0.03333333333333333,0.09090909090909091,0.0,0.040589240720241816,11,10,10,1,0,29
B,1,9501,enet,100.0,0.5,4217.5344287279895,-2.099845573650077,0.7382538318634033,0.4,0.0,0.0,0.6,0.13871373937835024,4,10,4,0,6,30
B,1,9501,enet,200.0,0.5,4333.8075203289745,-2.1416143205872427,0.4246866703033447,0.30000000000000004,0.0,0.0,0.7,0.16377316482367982,3,10,3,0,7,30
B,2,9502,none,0.0,,2480.669072776768,-1.1327110575664219,1.2610199451446533,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0018020289554375112,39,10,10,29,0,1
B,2,9502,lasso,1.0,,2466.897739095152,-1.1319046576740805,1.2938611507415771,1.0,0.9333333333333333,0.7368421052631579,0.0,0.001662719707490902,38,10,10,28,0,2
B,2,9502,lasso,2.0,,2460.144886386407,-1.1311836108566296,1.3124330043792725,1.0,0.9,0.7297297297297297,0.0,0.0015349031650472111,37,10,10,27,0,3
B,2,9502,lasso,5.0,,2447.3693835542767,-1.1294795498359098,1.3895161151885986,1.0,0.8,0.7058823529411765,0.0,0.0012034247335610273,34,10,10,24,0,6
B,2,9502,lasso,10.0,,2430.233599110123,-1.127952914784391,1.3596415519714355,1.0,0.7333333333333334,0.6875,0.0,0.0007960615842335239,32,10,10,22,0,8
B,2,9502,lasso,20.0,,2398.533350838163,-1.1282056092478874,1.4257490634918213,1.0,0.5333333333333333,0.6153846153846154,0.0,0.00044859099008172273,26,10,10,16,0,14
B,2,9502,lasso,50.0,,2381.015296333091,-1.1480976643265541,1.519230842590332,1.0,0.2,0.375,0.0,0.002938134779825257,16,10,10,6,0,24
B,2,9502,lasso,100.0,,2396.715668225935,-1.1834028133479828,1.4992425441741943,0.7,0.03333333333333333,0.125,0.3,0.007887566555930908,8,10,7,1,3,29
B,2,9502,lasso,200.0,,2393.9498180519136,-1.1969079020648643,1.583031177520752,0.6,0.0,0.0,0.4,0.007997108113699653,6,10,6,0,4,30
B,2,9502,enet,1.0,0.5,2466.8645794267686,-1.1322584083260372,1.2795629501342773,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0017190821127718997,38,10,10,28,0,2
B,2,9502,enet,2.0,0.5,2466.9133651908533,-1.1318248487159008,1.285365104675293,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0016403099433279923,38,10,10,28,0,2
B,2,9502,enet,5.0,0.5,2460.350609485864,-1.1306997620912265,1.3150575160980225,1.0,0.9,0.7297297297297297,0.0,0.0014250842197563846,37,10,10,27,0,3
B,2,9502,enet,10.0,0.5,2447.706758856252,-1.1292940042657853,1.375765323638916,1.0,0.8333333333333333,0.7142857142857143,0.0,0.001124587659796072,35,10,10,25,0,5
B,2,9502,enet,20.0,0.5,2431.4497088968405,-1.1280291670743954,1.368788719177246,1.0,0.7333333333333334,0.6875,0.0,0.0007066304505414523,32,10,10,22,0,8
B,2,9502,enet,50.0,0.5,2396.264278676124,-1.131771377012572,1.3664770126342773,1.0,0.4666666666666667,0.5833333333333334,0.0,0.0006403519933937382,24,10,10,14,0,16
B,2,9502,enet,100.0,0.5,2392.3640966947337,-1.1544616477724217,1.5835535526275635,1.0,0.2,0.375,0.0,0.0037915222049016394,16,10,10,6,0,24
B,2,9502,enet,200.0,0.5,2398.2498030544452,-1.184869551986181,1.5662994384765625,0.7,0.03333333333333333,0.125,0.3,0.007911276098315875,8,10,7,1,3,29
B,4,9504,none,0.0,,5167.160650151112,-2.475521994161587,8.656480312347412,1.0,1.0,0.75,0.0,0.007012100523617569,40,10,10,30,0,0
B,4,9504,lasso,1.0,,5167.423555179643,-2.463839822364303,8.942574262619019,1.0,1.0,0.75,0.0,0.005879138936712934,40,10,10,30,0,0
B,4,9504,lasso,2.0,,5167.346472683833,-2.463358893850582,10.25308084487915,1.0,1.0,0.75,0.0,0.006977370656385694,40,10,10,30,0,0
B,4,9504,lasso,5.0,,5150.069073923593,-2.45279358517233,9.253171682357788,1.0,0.9,0.7297297297297297,0.0,0.005340146891895816,37,10,10,27,0,3
B,4,9504,lasso,10.0,,5117.394549834918,-2.43378480229664,4.845901966094971,1.0,0.7,0.6774193548387096,0.0,0.0026945754528170185,31,10,10,21,0,9
B,4,9504,lasso,20.0,,5094.390745831126,-2.437264616134659,7.646012306213379,1.0,0.5333333333333333,0.6153846153846154,0.0,0.004323217211077602,26,10,10,16,0,14
B,4,9504,lasso,50.0,,5105.950847862256,-2.4620155063770426,6.197841167449951,1.0,0.33333333333333337,0.5,0.0,0.010786787795336846,20,10,10,10,0,20
B,4,9504,lasso,100.0,,5183.111888835674,-2.562772420223968,4.963930130004883,0.7,0.13333333333333333,0.36363636363636365,0.3,0.025478392941099534,11,10,7,4,3,26
B,4,9504,lasso,200.0,,5237.766281337121,-2.616283875892137,4.889122486114502,0.6,0.0,0.0,0.4,0.028567204859008533,6,10,6,0,4,30
B,4,9504,enet,1.0,0.5,5167.148871737292,-2.4683932461354234,8.39980959892273,1.0,1.0,0.75,0.0,0.006395438551669298,40,10,10,30,0,0
B,4,9504,enet,2.0,0.5,5167.338426322294,-2.463254364793539,8.779635667800903,1.0,1.0,0.75,0.0,0.00597157594905578,40,10,10,30,0,0
B,4,9504,enet,5.0,0.5,5161.12238355943,-2.459590429785081,10.162192344665527,1.0,0.9666666666666667,0.7435897435897436,0.0,0.006531289998531992,39,10,10,29,0,1
B,4,9504,enet,10.0,0.5,5151.4780908786615,-2.4522611315448457,9.165062665939331,1.0,0.9,0.7297297297297297,0.0,0.0054639959423471015,37,10,10,27,0,3
B,4,9504,enet,20.0,0.5,5127.083157963836,-2.438661769663006,4.934791564941406,1.0,0.7333333333333334,0.6875,0.0,0.004007912676172381,32,10,10,22,0,8
B,4,9504,enet,50.0,0.5,5108.527548950954,-2.449764646891771,4.530982971191406,1.0,0.5333333333333333,0.6153846153846154,0.0,0.007776559053367352,26,10,10,16,0,14
B,4,9504,enet,100.0,0.5,5127.277591177608,-2.4840504913524173,3.82930588722229,1.0,0.33333333333333337,0.5,0.0,0.015003919978928247,20,10,10,10,0,20
B,4,9504,enet,200.0,0.5,5226.36891865152,-2.5912216216686943,3.3604586124420166,0.7,0.13333333333333333,0.36363636363636365,0.3,0.026728560804003244,11,10,7,4,3,26
B,1,9601,none,0.0,,4075.9276941564513,-1.9741298788694932,0.6355020999908447,1.0,1.0,0.75,0.0,0.006589709907229582,40,10,10,30,0,0
B,1,9601,lasso,1.0,,4069.1823423521246,-1.9716350221298649,0.7198371887207031,1.0,0.9666666666666667,0.7435897435897436,0.0,0.006161914711757971,39,10,10,29,0,1
B,1,9601,lasso,2.0,,4062.775622396695,-1.9691671050388169,0.8622117042541504,1.0,0.9333333333333333,0.7368421052631579,0.0,0.00577704595928319,38,10,10,28,0,2
B,1,9601,lasso,5.0,,4038.348075092302,-1.9625053130997618,0.7313370704650879,1.0,0.8,0.7058823529411765,0.0,0.004817633803195741,34,10,10,24,0,6
B,1,9601,lasso,10.0,,4007.8678925549693,-1.9567581022710787,0.7416763305664062,1.0,0.6,0.6428571428571429,0.0,0.004413774835157481,28,10,10,18,0,12
